id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,strat_key,price,url,variants
30192,Unisex,Accessories,Bags,Backpacks,Black,Fall,2012,Casual,Nike Unisex Hayward Black Backpack,http://assets.myntassets.com/v1/images/style/properties/8725084a622a52ca4e1a0b439c1f5673_images.jpg,Accessories-Bags-Backpacks-Black-Unisex-Casual,2895,Backpacks/Nike/Nike-Unisex-Hayward-Black-Backpack/30192/buy,Size:ONESIZE
7061,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Nike Unisex Total 90 Black Backpack,http://assets.myntassets.com/v1/images/style/properties/35424cfa6496b89b35a62627b10fdd22_images.jpg,Accessories-Bags-Backpacks-Black-Unisex-Sports,1395,Backpacks/Nike/Nike-Unisex-Total-90-Black-Backpack/7061/buy,Size:ONESIZE
7060,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013,Sports,Nike Black Classic Turf     NSW  Backpacks,http://assets.myntassets.com/v1/images/style/properties/6bfe1217f1ab76b67e6d541460fd2479_images.jpg,Accessories-Bags-Backpacks-Black-Unisex-Sports,1595,Backpacks/Nike/Nike-Black-Classic-Turf-----NSW--Backpacks/7060/buy,Size:ONESIZE
1557,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Travel,Quechua Spacious Blue-Black Backpack,http://assets.myntassets.com/v1/images/style/properties/7233b46682d780c87b390552c4ac9c50_images.jpg,Accessories-Bags-Backpacks-Black-Unisex-Travel,2599,Backpacks/Quechua/Quechua-Spacious-Blue-Black-Backpack/1557/buy,Size:60LTRS
25885,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Travel,American Tourister Unisex Black Wanderer Pro Backpack,http://assets.myntassets.com/v1/images/style/properties/AMERICAN-TOURISTER-Unisex-Backpacks_cc3ef6c219d935da71960d1d25556317_images.jpg,Accessories-Bags-Backpacks-Black-Unisex-Travel,3115,Backpacks/AMERICAN-TOURISTER/American-Tourister-Unisex-Black-Wanderer-Pro-Backpack/25885/buy,Size:ONESIZE
20928,Women,Accessories,Bags,Backpacks,Black,Winter,2016,Casual,Fastrack Women Black Backpack,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Leatherette-Black-HandBag_c79aab4ddc37b846f25e933dbc6ab4b5_images.jpg,Accessories-Bags-Backpacks-Black-Women-Casual,1046,Backpacks/Fastrack/Fastrack-Women-Black-Backpack/20928/buy,Size:ONESIZE
9911,Women,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,Puma Women Fitness Large Hobo Black Backpacks,http://assets.myntassets.com/v1/images/style/properties/171c62dcf6ce2cd3466e809364b324ef_images.jpg,Accessories-Bags-Backpacks-Black-Women-Casual,1699,Backpacks/Puma/Puma-Women-Fitness-Large-Hobo-Black-Backpacks/9911/buy,Size:ONESIZE
29073,Men,Accessories,Bags,Backpacks,Blue,Winter,2016,Casual,Fastrack Men Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/38d94f2fe6cafd7cec83e4c9e419957f_images.jpg,Accessories-Bags-Backpacks-Blue-Men-Casual,871,Backpacks/Fastrack/Fastrack-Men-Blue-Backpack/29073/buy,Size:ONESIZE
4595,Men,Accessories,Bags,Backpacks,Blue,Winter,2015,Casual,Wildcraft Men Blue & Black Backpack,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Men-Blue---Black-Backpack_36727fab87a70ea2ef3e9446a024c4b0_images.jpg,Accessories-Bags-Backpacks-Blue-Men-Casual,895,Backpacks/Wildcraft/Wildcraft-Men-Blue--Black-Backpack/4595/buy,Size:ONESIZE
35191,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2013,Casual,Wildcraft Unisex Blue & Black Backpack,http://assets.myntassets.com/v1/images/style/properties/fdd3172c63ec539ddee526b66b41d8ff_images.jpg,Accessories-Bags-Backpacks-Blue-Unisex-Casual,809,Backpacks/Wildcraft/Wildcraft-Unisex-Blue--Black-Backpack/35191/buy,Size:Onesize
38758,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,Nike Unisex Blue Football France Striker Backpack,http://assets.myntassets.com/v1/images/style/properties/109dd6b334a75b772e8a7ccba49d4064_images.jpg,Accessories-Bags-Backpacks-Blue-Unisex-Casual,1995,Backpacks/Nike/Nike-Unisex-Blue-Football-France-Striker-Backpack/38758/buy,Size:Onesize
2249,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Sports,ADIDAS Unisex Classic Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/189e69abf27abecfa02b3922ccd01a10_images.jpg,Accessories-Bags-Backpacks-Blue-Unisex-Sports,1199,Backpacks/ADIDAS/ADIDAS-Unisex-Classic-Blue-Backpack/2249/buy,Size:20L
3334,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Sports,ADIDAS Unisex Mumbai Indians Navy Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/71a21a8c98fa27d5e67f1f65f038e507_images.jpg,Accessories-Bags-Backpacks-Blue-Unisex-Sports,1599,Backpacks/ADIDAS/ADIDAS-Unisex-Mumbai-Indians-Navy-Blue-Backpack/3334/buy,Size:ONESIZE
1559,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Travel,Quechua Blue Light Backpack,http://assets.myntassets.com/v1/images/style/properties/94de00f5c102026ccf319360ae23bd3a_images.jpg,Accessories-Bags-Backpacks-Blue-Unisex-Travel,399,Backpacks/Quechua/Quechua-Blue-Light-Backpack/1559/buy,Size:ONESIZE
22675,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015,Travel,Wildcraft Unisex Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Blue-Gear-for-Life-Backpack_037b20470573dcc2415e94299f13e0b4_images.jpg,Accessories-Bags-Backpacks-Blue-Unisex-Travel,919,Backpacks/Wildcraft/Wildcraft-Unisex-Blue-Backpack/22675/buy,Size:ONESIZE
21437,Women,Accessories,Bags,Backpacks,Blue,Winter,2012,Casual,Roxy Women Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/e297613544d996040edb7a34abc3f4bb_images.jpg,Accessories-Bags-Backpacks-Blue-Women-Casual,1895,Backpacks/roxy/Roxy-Women-Blue-Backpack/21437/buy,Size:ONESIZE
25235,Women,Accessories,Bags,Backpacks,Blue,Winter,2015,Casual,Lino Perros Women Blue Backpacks,http://assets.myntassets.com/v1/images/style/properties/3ede633eb7b7fe28b6bd0a156bf9b9f9_images.jpg,Accessories-Bags-Backpacks-Blue-Women-Casual,2495,Backpacks/Lino-Perros/Lino-Perros-Women-Blue-Backpacks/25235/buy,Size:ONESIZE
20841,Girls,Accessories,Bags,Backpacks,Brown,Fall,2010,Casual,Quechua Kids-Girls Brown Backpack,http://assets.myntassets.com/v1/images/style/properties/bade083ed4cc17902bd90339c3989d84_images.jpg,Accessories-Bags-Backpacks-Brown-Girls-Casual,499,Backpacks/Quechua/Quechua-Kids-Girls-Brown-Backpack/20841/buy,Size:ONESIZE
37687,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2012,Casual,American Tourister Unisex Brown Backpack,http://assets.myntassets.com/v1/images/style/properties/b5572fd737b7d7ecae6ef2ceec598cf4_images.jpg,Accessories-Bags-Backpacks-Brown-Unisex-Casual,1645,Backpacks/AMERICAN-TOURISTER/American-Tourister-Unisex-Brown-Backpack/37687/buy,Size:Onesize
37697,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2012,Casual,American Tourister Unisex Brown Backpack,http://assets.myntassets.com/v1/images/style/properties/e8c5b018b6bfbe01cd00a6514427c0a2_images.jpg,Accessories-Bags-Backpacks-Brown-Unisex-Casual,623,Backpacks/AMERICAN-TOURISTER/American-Tourister-Unisex-Brown-Backpack/37697/buy,Size:Onesize
1936,Unisex,Accessories,Bags,Backpacks,Brown,Fall,2010,Sports,Quechua Arpenaz 30L Brown Bag,http://assets.myntassets.com/v1/images/style/properties/fe0ec60fa69718b03766c0d7f9d600d8_images.jpg,Accessories-Bags-Backpacks-Brown-Unisex-Sports,1199,Backpacks/Quechua/Quechua-Arpenaz-30L-Brown-Bag/1936/buy,Size:30L
1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag,http://assets.myntassets.com/v1/images/style/properties/42d7d341c524c4971941ff6b3ea9ce21_images.jpg,Accessories-Bags-Backpacks-Brown-Unisex-Sports,1199,Backpacks/Newfeel/Newfeel-Brown-22L-Bag/1794/buy,Size:22L
25887,Unisex,Accessories,Bags,Backpacks,Brown,Winter,2015,Travel,American Tourister Unisex Brown Wanderer Backpack,http://assets.myntassets.com/v1/images/style/properties/AMERICAN-TOURISTER-Unisex-Backpacks_af9c5384e3ad6daf6bf8f14bf15258b5_images.jpg,Accessories-Bags-Backpacks-Brown-Unisex-Travel,2793,Backpacks/AMERICAN-TOURISTER/American-Tourister-Unisex-Brown-Wanderer-Backpack/25887/buy,Size:ONESIZE
47312,Women,Accessories,Bags,Backpacks,Brown,Summer,2012,Casual,Backpackgit Women Brown Backpack,http://assets.myntassets.com/v1/images/style/properties/4455f0ac9c2222ad3844c4bee3488703_images.jpg,Accessories-Bags-Backpacks-Brown-Women-Casual,2450,Backpacks/Baggit/Backpackgit-Women-Brown-Backpack/47312/buy,Size:Onesize
53362,Unisex,Accessories,Bags,Backpacks,Charcoal,Summer,2012,Casual,Puma Unisex Charcoal Backpack,http://assets.myntassets.com/v1/images/style/properties/Puma-Unisex-Charcoal-Backpack_16da2948a61a2b861b135d29a03d71c0_images.jpg,Accessories-Bags-Backpacks-Charcoal-Unisex-Casual,1299,Backpacks/Puma/Puma-Unisex-Charcoal-Backpack/53362/buy,Size:Onesize
20960,Men,Accessories,Bags,Backpacks,Green,Winter,2016,Casual,Fastrack Men Polyester Green Backpack,http://assets.myntassets.com/v1/images/style/properties/f8713e1032e76db895cdafb3cbc4780f_images.jpg,Accessories-Bags-Backpacks-Green-Men-Casual,1011,Backpacks/Fastrack/Fastrack-Men-Polyester-Green-Backpack/20960/buy,Size:ONESIZE
8231,Men,Accessories,Bags,Backpacks,Green,Winter,2016,Casual,Fastrack Men Green Laptop Backpack,http://assets.myntassets.com/v1/images/style/properties/8b6f048a5023aaeca2b8cad8c2104c79_images.jpg,Accessories-Bags-Backpacks-Green-Men-Casual,976,Backpacks/Fastrack/Fastrack-Men-Green-Laptop-Backpack/8231/buy,Size:ONESIZE
4596,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015,Casual,Wildcraft Unisex Green Printed Backpack,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Stinger-Green-Backpack_3f39f2289467a0cad96e8222ee1e15d8_images.jpg,Accessories-Bags-Backpacks-Green-Unisex-Casual,558,Backpacks/Wildcraft/Wildcraft-Unisex-Green-Printed-Backpack/4596/buy,Size:ONESIZE
21245,Unisex,Accessories,Bags,Backpacks,Green,Fall,2011,Casual,Footloose Unisex City Of Joy Laptop Green Backpack,http://assets.myntassets.com/v1/images/style/properties/dee2fcee51e495b99ecd37c6b4b645cc_images.jpg,Accessories-Bags-Backpacks-Green-Unisex-Casual,1232,Backpacks/FOOTLOOSE/Footloose-Unisex-City-Of-Joy-Laptop-Green-Backpack/21245/buy,Size:ONESIZE
1647,Unisex,Accessories,Bags,Backpacks,Green,Summer,2011,Sports,Quechua Unisex Ultralight 16 Ltr Green Backpack,http://assets.myntassets.com/v1/images/style/properties/227a423d23804c4ec4d929906b76b775_images.jpg,Accessories-Bags-Backpacks-Green-Unisex-Sports,299,Backpacks/Decathlon/Quechua-Unisex-Ultralight-16-Ltr-Green-Backpack/1647/buy,Size:ONESIZE
1793,Unisex,Accessories,Bags,Backpacks,Green,Summer,2011,Travel,Quechua 10L Green Bag,http://assets.myntassets.com/v1/images/style/properties/c7386a06c859c5594982c8c9d68f26c1_images.jpg,Accessories-Bags-Backpacks-Green-Unisex-Travel,499,Backpacks/Quechua/Quechua-10L-Green-Bag/1793/buy,Size:10L
1565,Unisex,Accessories,Bags,Backpacks,Green,Summer,2011,Travel,Quechua Green Light Backpack,http://assets.myntassets.com/v1/images/style/properties/72fe4b02d02bbc90015f42b89e657cdc_images.jpg,Accessories-Bags-Backpacks-Green-Unisex-Travel,399,Backpacks/Quechua/Quechua-Green-Light-Backpack/1565/buy,Size:ONESIZE
47431,Women,Accessories,Bags,Backpacks,Green,Summer,2015,Casual,Backpackgit Women Green Backpack,http://assets.myntassets.com/v1/images/style/properties/fc4547b049ad8146510877f92b99cea9_images.jpg,Accessories-Bags-Backpacks-Green-Women-Casual,2000,Backpacks/Baggit/Backpackgit-Women-Green-Backpack/47431/buy,Size:Onesize
4605,Women,Accessories,Bags,Backpacks,Green,Winter,2015,Casual,Wildcraft Women Green Wiki Backpack,http://assets.myntassets.com/v1/image/style/properties/4605/Wildcraft-Women-Green-Wiki-Backpack_1_91d4e060a9277db323a63077fb3ece36.jpg,Accessories-Bags-Backpacks-Green-Women-Casual,324,Backpacks/Wildcraft/Wildcraft-Women-Green-Wiki-Backpack/4605/buy,Size:ONESIZE
20932,Men,Accessories,Bags,Backpacks,Grey,Winter,2016,Casual,Fastrack Men Grey Backpack,http://assets.myntassets.com/v1/images/style/properties/ec19b5be67c0151662fef49f186defdf_images.jpg,Accessories-Bags-Backpacks-Grey-Men-Casual,1151,Backpacks/Fastrack/Fastrack-Men-Grey-Backpack/20932/buy,Size:ONESIZE
29065,Men,Accessories,Bags,Backpacks,Grey,Winter,2016,Casual,Fastrack Men Grey Backpack,http://assets.myntassets.com/v1/images/style/properties/7718a57f296faeabe04a987392fac782_images.jpg,Accessories-Bags-Backpacks-Grey-Men-Casual,1326,Backpacks/Fastrack/Fastrack-Men-Grey-Backpack/29065/buy,Size:ONESIZE
9487,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011,Casual,Puma Unisex Big Cat Grey Backpacks,http://assets.myntassets.com/v1/images/style/properties/bef9f7ef86542cae6e9d96814bc99711_images.jpg,Accessories-Bags-Backpacks-Grey-Unisex-Casual,1299,Backpacks/Puma/Puma-Unisex-Big-Cat-Grey-Backpacks/9487/buy,Size:ONESIZE
35200,Unisex,Accessories,Bags,Backpacks,Grey,Spring,2013,Casual,Wildcraft Unisex Grey Backpack,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Polyester-Grey-Backpack_a1e29b58859477251c35eeb992fcfc39_images.jpg,Accessories-Bags-Backpacks-Grey-Unisex-Casual,906,Backpacks/Wildcraft/Wildcraft-Unisex-Grey-Backpack/35200/buy,Size:Onesize
7064,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2011,Sports,Nike Unisex Classic Grey Backpack,http://assets.myntassets.com/v1/images/style/properties/df427d39c053ddffc20b35b3dd867f64_images.jpg,Accessories-Bags-Backpacks-Grey-Unisex-Sports,1495,Backpacks/Nike/Nike-Unisex-Classic-Grey-Backpack/7064/buy,Size:ONESIZE
8515,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2011,Sports,Nike Unisex Ultimatum Max Grey Backpacks,http://assets.myntassets.com/v1/images/style/properties/43e12f5c7b1b6a40d15096d3e7b35ae9_images.jpg,Accessories-Bags-Backpacks-Grey-Unisex-Sports,3995,Backpacks/Nike/Nike-Unisex-Ultimatum-Max-Grey-Backpacks/8515/buy,Size:ONESIZE
33772,Women,Accessories,Bags,Backpacks,Grey,Fall,2013,Casual,Puma Women Foundation Grey Backpack,http://assets.myntassets.com/v1/images/style/properties/4e5bfdc372892db73a0fe63c12d8b285_images.jpg,Accessories-Bags-Backpacks-Grey-Women-Casual,1299,Backpacks/Puma/Puma-Women-Foundation-Grey-Backpack/33772/buy,Size:ONESIZE
1646,Women,Accessories,Bags,Backpacks,Grey,Summer,2011,Sports,Quechua Ultralight Backpack 16 Ltr Grey Bag,http://assets.myntassets.com/v1/images/style/properties/6ae8bb34b96ae51dd6726fc50ea1fa35_images.jpg,Accessories-Bags-Backpacks-Grey-Women-Sports,299,Backpacks/Quechua/Quechua-Ultralight-Backpack-16-Ltr-Grey-Bag/1646/buy,Size:ONESIZE
40762,Men,Accessories,Bags,Backpacks,Multi,Summer,2012,Casual,Quiksilver Men Multi Coloured Backpack,http://assets.myntassets.com/v1/images/style/properties/9b4f286c60780bd4b8a5351b111f1538_images.jpg,Accessories-Bags-Backpacks-Multi-Men-Casual,2209,Backpacks/Quiksilver/Quiksilver-Men-Multi-Coloured-Backpack/40762/buy,Size:Onesize
36064,Unisex,Accessories,Bags,Backpacks,Mustard,Summer,2012,Casual,OTLS Unisex Mustard Brown Backpack,http://assets.myntassets.com/v1/images/style/properties/OTLS-Unisex-Khaki-Bag_3d805a8b061c211a27547079d86e7198_images.jpg,Accessories-Bags-Backpacks-Mustard-Unisex-Casual,674,Backpacks/OTLS/OTLS-Unisex-Mustard-Brown-Backpack/36064/buy,Size:Onesize
36048,Unisex,Accessories,Bags,Backpacks,Mustard,Summer,2012,Casual,OTLS Unisex Mustard Brown Backpack,http://assets.myntassets.com/v1/images/style/properties/OTLS-Unisex-Khaki-Bag_c19e09582b9e4903101eefc98a30b330_images.jpg,Accessories-Bags-Backpacks-Mustard-Unisex-Casual,1124,Backpacks/OTLS/OTLS-Unisex-Mustard-Brown-Backpack/36048/buy,Size:Onesize
20939,Men,Accessories,Bags,Backpacks,Navy Blue,Winter,2016,Casual,Fastrack Men Polyester Navy Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/8e40e55e77ff3d41a514370ab39d92a3_images.jpg,Accessories-Bags-Backpacks-Navy Blue-Men-Casual,1291,Backpacks/Fastrack/Fastrack-Men-Polyester-Navy-Blue-Backpack/20939/buy,Size:ONESIZE
8221,Men,Accessories,Bags,Backpacks,Navy Blue,Winter,2016,Casual,Fastrack Men Navy Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/63d8b24b7272e02ad5a202342883fc6f_images.jpg,Accessories-Bags-Backpacks-Navy Blue-Men-Casual,1356,Backpacks/Fastrack/Fastrack-Men-Navy-Blue-Backpack/8221/buy,Size:ONESIZE
3474,Men,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS Men Navy Cobalt Backpack,http://assets.myntassets.com/v1/images/style/properties/1a20fc9716665967e31b275d3233f301_images.jpg,Accessories-Bags-Backpacks-Navy Blue-Men-Sports,1499,Backpacks/ADIDAS/ADIDAS-Men-Navy-Cobalt-Backpack/3474/buy,Size:ONESIZE
15272,Men,Accessories,Bags,Backpacks,Navy Blue,Spring,2013,Sports,Nike Men Ball Carry Navy Blue Backpacks,http://assets.myntassets.com/v1/images/style/properties/Nike-Men-Ball-Carry-Navy-Blue-Backpacks0d17c9201ad2332b180ddf4b625f2c10_images.jpg,Accessories-Bags-Backpacks-Navy Blue-Men-Sports,2495,Backpacks/Nike/Nike-Men-Ball-Carry-Navy-Blue-Backpacks/15272/buy,Size:ONESIZE
19412,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Casual,ADIDAS Unisex Navy Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/a3a4f747267eed509e071889dbb83e06_images.jpg,Accessories-Bags-Backpacks-Navy Blue-Unisex-Casual,1499,Backpacks/ADIDAS/ADIDAS-Unisex-Navy-Blue-Backpack/19412/buy,Size:ONESIZE
13698,Unisex,Accessories,Bags,Backpacks,Navy Blue,Fall,2011,Casual,Puma Unisex White  Snova Sequence 4M Backpack,http://assets.myntassets.com/v1/images/style/properties/d87e1b62a00f9e593fda91a3421a91ef_images.jpg,Accessories-Bags-Backpacks-Navy Blue-Unisex-Casual,1299,Backpacks/Puma/Puma-Unisex-White--Snova-Sequence-4M-Backpack/13698/buy,Size:ONESIZE
4681,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS Unisex Ess Dark Navy White Backpack,http://assets.myntassets.com/v1/images/style/properties/3413acda6ac7c3532e755553f892c6f5_images.jpg,Accessories-Bags-Backpacks-Navy Blue-Unisex-Sports,1199,Backpacks/ADIDAS/ADIDAS-Unisex-Ess-Dark-Navy-White-Backpack/4681/buy,Size:ONESIZE
7057,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,Nike Unisex Barcelona Navy Backpack,http://assets.myntassets.com/v1/images/style/properties/7831a013e78f4c3c0e95afa73eaaee7f_images.jpg,Accessories-Bags-Backpacks-Navy Blue-Unisex-Sports,1995,Backpacks/Nike/Nike-Unisex-Barcelona-Navy-Backpack/7057/buy,Size:ONESIZE
30182,Men,Accessories,Bags,Backpacks,Olive,Summer,2012,Casual,Nike Men Olive Backpack,http://assets.myntassets.com/v1/images/style/properties/bcbbc65805529da27ded7eee2f7e4f25_images.jpg,Accessories-Bags-Backpacks-Olive-Men-Casual,3595,Backpacks/Nike/Nike-Men-Olive-Backpack/30182/buy,Size:ONESIZE
35185,Unisex,Accessories,Bags,Backpacks,Olive,Spring,2013,Casual,Wildcraft Unisex Olive Backpack,http://assets.myntassets.com/v1/images/style/properties/4061e0a1ee6e9fd25e749b8320afe8b6_images.jpg,Accessories-Bags-Backpacks-Olive-Unisex-Casual,711,Backpacks/Wildcraft/Wildcraft-Unisex-Olive-Backpack/35185/buy,Size:Onesize
10774,Unisex,Accessories,Bags,Backpacks,Olive,Winter,2015,Casual,Wildcraft Unisex Olive Green Backpack,http://assets.myntassets.com/v1/images/style/properties/26a51f64c9273f4c83b3b6da66f1401e_images.jpg,Accessories-Bags-Backpacks-Olive-Unisex-Casual,711,Backpacks/Wildcraft/Wildcraft-Unisex-Olive-Green-Backpack/10774/buy,Size:ONESIZE
7073,Unisex,Accessories,Bags,Backpacks,Orange,Winter,2015,Casual,Wildcraft Unisex Orange & White Printed Backpack,http://assets.myntassets.com/v1/images/style/properties/004d168f7e60042cc45325cde8dd0434_images.jpg,Accessories-Bags-Backpacks-Orange-Unisex-Casual,1101,Backpacks/Wildcraft/Wildcraft-Unisex-Orange--White-Printed-Backpack/7073/buy,Size:ONESIZE
51317,Unisex,Accessories,Bags,Backpacks,Orange,Summer,2015,Casual,Wildcraft Unisex Orange Alpinist 55 Backpack,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Orange-Alpinist-55-Backpack_3515584f967939b4cc1187b9451ee945_images.jpg,Accessories-Bags-Backpacks-Orange-Unisex-Casual,5699,Backpacks/Wildcraft/Wildcraft-Unisex-Orange-Alpinist-55-Backpack/51317/buy,Size:Onesize
25256,Women,Accessories,Bags,Backpacks,Orange,Winter,2015,Casual,Lino Perros Women Orange Backpacks,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Orange-Backpackse73d517f9ba10616ca52470b5f0935fc_images.jpg,Accessories-Bags-Backpacks-Orange-Women-Casual,2495,Backpacks/Lino-Perros/Lino-Perros-Women-Orange-Backpacks/25256/buy,Size:ONESIZE
